"attr","w","m.statistic.S","m.var.S","m.z.S","m.p.value.S","m.statistic.S_InvDist","m.var.S_InvDist","m.z.S_InvDist","m.p.value.S_InvDist","m.statistic.B","m.var.B","m.z.B","m.p.value.B","m.statistic.B_InvDist","m.var.B_InvDist","m.z.B_InvDist","m.p.value.B_InvDist","m.statistic.W","m.var.W","m.z.W","m.p.value.W","m.statistic.W_InvDist","m.var.W_InvDist","m.z.W_InvDist","m.p.value.W_InvDist","m.statistic.C","m.var.C","m.z.C","m.p.value.C","m.statistic.C_InvDist","m.var.C_InvDist","m.z.C_InvDist","m.p.value.C_InvDist"
"AQI",22,-0.178964922437568,0.184763086192667,-0.403137940574137,0.656576624587484,-0.194039032083297,0.184935826186182,-0.438002520354843,0.669307771795159,-1.00560691850858,5.83358969783796,-0.403137940574137,0.656576624587484,-0.139635056685587,0.095770506433712,-0.438002520354843,0.669307771795159,-0.167601153084763,0.162044158273277,-0.403137940574137,0.656576624587484,-0.18172121968221,0.162201228339619,-0.438002520354843,0.669307771795159,-0.188551297220358,0.205087137814616,-0.403137940574137,0.656576624587484,-0.206235751836423,0.2089155473845,-0.438002520354843,0.669307771795159
"AQI",23,-0.309633445584412,0.184763086192667,-0.707130797343619,0.760257400580561,-0.309788181769293,0.184930117207491,-0.70716523516824,0.760268099982235,-1.73983555459006,5.83358969783796,-0.707130797343619,0.760257400580561,-0.218362387996678,0.0918826735858307,-0.70716523516824,0.760268099982235,-0.289972592431677,0.162044158273277,-0.707130797343619,0.760257400580561,-0.289986471822671,0.162044177109408,-0.70716523516824,0.760268099982235,-0.326219166485636,0.205087137814616,-0.707130797343619,0.760257400580561,-0.322513073222678,0.200434557173628,-0.70716523516824,0.760268099982235
"AQI",24,-0.260682528750518,0.184763086192667,-0.593249284861091,0.723492833130108,-0.260782503118229,0.184930117205593,-0.593207821160089,0.723478960473136,-1.46477952704548,5.83358969783796,-0.593249284861091,0.723492833130108,-0.183645235830489,0.0917086030805319,-0.593207821160089,0.723478960473136,-0.244129921174246,0.162044158273277,-0.593249284861091,0.723492833130108,-0.244113243922505,0.162044177057247,-0.593207821160089,0.723478960473136,-0.274646161321027,0.205087137814616,-0.593249284861091,0.723492833130108,-0.27123713902275,0.200054836565977,-0.59320782116009,0.723478960473136
"AQI",25,-0.438514683630165,0.184763086192667,-1.00696563739525,0.843024356220814,-0.438736866785085,0.184930117202942,-1.0070214781411,0.84303777355235,-2.46402140553508,5.83358969783796,-1.00696563739525,0.843024356220814,-0.30866987571483,0.0915351463391482,-1.0070214781411,0.84303777355235,-0.410670234255847,0.162044158273277,-1.00696563739525,0.843024356220814,-0.410692736189579,0.162044176984388,-1.0070214781411,0.84303777355235,-0.462004013537828,0.205087137814616,-1.00696563739525,0.843024356220814,-0.455893852148046,0.199676454834241,-1.0070214781411,0.84303777355235
"AQI",26,-0.42964457895869,0.184763086192667,-0.986329845438711,0.838014360658325,-0.429843478334638,0.18493011720103,-0.986340863621462,0.838017063164719,-2.4141801377378,5.83358969783796,-0.986329845438711,0.838014360658325,-0.302127365851918,0.0913623137438183,-0.986340863621462,0.838017063164719,-0.402363356289634,0.162044158273277,-0.986329845438711,0.838014360658325,-0.402367814486094,0.162044176931846,-0.986340863621462,0.838017063164719,-0.452658775825838,0.205087137814616,-0.986329845438711,0.838014360658325,-0.446230809982976,0.199299434626206,-0.986340863621462,0.838017063164719
"AQI",27,-0.371271790998191,0.184763086192667,-0.850528887852546,0.802484446657473,-0.371444744834729,0.184930117198599,-0.850540914835621,0.802487788456767,-2.08618245737567,5.83358969783796,-0.850528887852546,0.802484446657473,-0.260834004168524,0.0911900859541485,-0.850540914835621,0.802487788456767,-0.347697076229278,0.162044158273277,-0.850528887852546,0.802484446657473,-0.347701937297528,0.162044176865025,-0.850540914835621,0.802487788456767,-0.391159210757937,0.205087137814616,-0.850528887852546,0.802484446657473,-0.385242060490047,0.198923733752382,-0.850540914835621,0.802487788456767
"AQI",28,-0.439305266705531,0.184763086192667,-1.00880488377078,0.843465890786284,-0.416807288544616,0.184936490080666,-0.956017054776422,0.830468190936376,-2.46846370517356,5.83358969783796,-1.00880488377078,0.843465890786284,-0.296877114320521,0.0938221630781006,-0.956017054776422,0.830468190936376,-0.411410617528926,0.162044158273277,-1.00880488377078,0.843465890786284,-0.390369198566747,0.162219510885539,-0.956017054776422,0.830468190936376,-0.462836944720042,0.205087137814616,-1.00880488377078,0.843465890786284,-0.438476385001103,0.204665395288747,-0.956017054776421,0.830468190936375
"AQI",29,-0.616715318114327,0.185777198448033,-1.41880216339747,0.922021649099479,-0.62497014775439,0.185947608056523,-1.43729250085352,0.924682550603316,-3.16340246503945,4.88800718301821,-1.41880216339747,0.922021649099479,-0.407209882357789,0.0789420986214216,-1.43729250085352,0.924682550603316,-0.63268049300789,0.195520287320728,-1.41880216339747,0.922021649099479,-0.641014939550724,0.195617791778092,-1.43729250085352,0.924682550603316,-0.593137962194897,0.171844002527984,-1.41880216339747,0.922021649099479,-0.601433753361653,0.172205748505576,-1.43729250085352,0.924682550603316
"AQI",30,-0.272736261748905,0.187805422958764,-0.62007751793258,0.732396623577875,-0.251174529659119,0.187977771379071,-0.570061547051766,0.715682022689211,-1.08364797007839,2.96482323159481,-0.62007751793258,0.732396623577875,-0.133394004352166,0.0530185591075069,-0.570061547051766,0.715682022689211,-0.36121599002613,0.329424803510535,-0.62007751793258,0.732396623577875,-0.332649326380898,0.329707326411887,-0.570061547051766,0.715682022689211,-0.203183994389698,0.104232066735755,-0.62007751793258,0.732396623577875,-0.197017951158103,0.11565566174748,-0.570061547051766,0.715682022689211
"AQI",31,-0.0931512924156355,0.186791310703398,-0.204801168354017,0.581136262926169,-0.0962954357256689,0.186960340316752,-0.211975499738482,0.583936925819807,-0.427369565591098,3.93175169427049,-0.204801168354017,0.581136262926169,-0.055974423377805,0.0631709402961563,-0.211975499738482,0.583936925819807,-0.106842391397775,0.245734480891906,-0.204801168354017,0.581136262926169,-0.110401014309375,0.245744729136174,-0.211975499738482,0.583936925819807,-0.0801317935483309,0.138225645501697,-0.204801168354016,0.581136262926169,-0.0826721280668437,0.137802253138336,-0.211975499738482,0.583936925819807
"AQI",32,-0.104676707006548,0.184763086192667,-0.230310649889875,0.591074807190563,-0.111171988181846,0.184931257428704,-0.245305204582692,0.596889938913693,-0.5881801826791,5.83358969783796,-0.230310649889875,0.591074807190563,-0.0791447864511847,0.0937268887017726,-0.245305204582692,0.596889938913693,-0.0980300304465166,0.162044158273277,-0.230310649889875,0.591074807190563,-0.104075600115534,0.162075520505614,-0.245305204582692,0.596889938913693,-0.110283784252331,0.205087137814616,-0.230310649889875,0.591074807190563,-0.116893887001787,0.204457562008717,-0.245305204582692,0.596889938913693
"AQI",33,-0.289823039811285,0.184763086192667,-0.66104301966232,0.745707637359408,-0.289959651148039,0.184930117208808,-0.6610561283169,0.745711840537233,-1.62852055032788,5.83358969783796,-0.66104301966232,0.745707637359408,-0.204483635026145,0.0919707274160392,-0.6610561283169,0.745711840537233,-0.271420091721314,0.162044158273277,-0.66104301966232,0.745707637359408,-0.271425384067943,0.162044177145588,-0.6610561283169,0.745711840537233,-0.305347603186478,0.205087137814616,-0.66104301966232,0.745707637359408,-0.302014674601515,0.200626639421309,-0.6610561283169,0.745711840537233
"AQI",34,-0.0963551637092666,0.184763086192667,-0.210951054642682,0.583537267715951,-0.0963948748445133,0.184930117206681,-0.210942142387989,0.583533790473799,-0.541421290498237,5.83358969783796,-0.210951054642682,0.583537267715951,-0.0679145502921715,0.0917963505754852,-0.21094214238799,0.583533790473799,-0.0902368817497062,0.162044158273277,-0.210951054642682,0.583537267715951,-0.0902332990769388,0.162044177087149,-0.210942142387989,0.583533790473799,-0.10151649196842,0.205087137814616,-0.210951054642682,0.583537267715951,-0.100307248570654,0.200246250568288,-0.21094214238799,0.583533790473799
"AQI",35,-0.291447154298963,0.184763086192667,-0.664821429266559,0.746917642669047,-0.29159522611362,0.184930117204524,-0.664859481290986,0.746929813100256,-1.63764647703471,5.83358969783796,-0.664821429266559,0.746917642669047,-0.205247487377611,0.0916225815309924,-0.664859481290986,0.746929813100256,-0.272941079505785,0.162044158273277,-0.66482142926656,0.746917642669047,-0.272956412725248,0.162044177027856,-0.664859481290986,0.746929813100256,-0.307058714444008,0.205087137814616,-0.664821429266559,0.746917642669047,-0.303142855931732,0.199867187572794,-0.664859481290986,0.746929813100256
"AQI",36,-0.352636862434647,0.184763086192667,-0.807175790769166,0.790217394308968,-0.352765297499469,0.184930117201848,-0.807103877082738,0.790196680704372,-1.9814724793857,5.83358969783796,-0.807175790769166,0.790217394308968,-0.248069035039988,0.0914494394751035,-0.807103877082738,0.790196680704372,-0.330245413230951,0.162044158273277,-0.807175790769166,0.790217394308968,-0.33021648331355,0.162044176954323,-0.807103877082738,0.790196680704372,-0.37152608988482,0.205087137814616,-0.807175790769166,0.790217394308968,-0.366388678911809,0.199489492301794,-0.807103877082738,0.790196680704372
"AQI",37,-0.356852225375853,0.184763086192667,-0.816982591917269,0.793030811805706,-0.357016969435498,0.18493011720004,-0.816990681071351,0.793033123202575,-2.00515867487007,5.83358969783796,-0.816982591917269,0.793030811805706,-0.250821918920521,0.09127690356477,-0.816990681071352,0.793033123202575,-0.334193112478345,0.162044158273277,-0.816982591917269,0.793030811805706,-0.334196387650409,0.162044176904611,-0.816990681071352,0.793033123202575,-0.375967251538139,0.205087137814616,-0.816982591917269,0.793030811805706,-0.370454585356051,0.199113119287877,-0.816990681071351,0.793033123202575
"AQI",38,-0.441487612642351,0.184763086192667,-1.01388198696148,0.844680466221954,-0.441683191820897,0.184930117197416,-1.01387283887329,0.844678283369079,-2.48072634381109,5.83358969783796,-1.01388198696148,0.844680466221954,-0.310011717434614,0.0911049801595671,-1.01387283887329,0.844678283369079,-0.413454390635181,0.162044158273277,-1.01388198696148,0.844680466221954,-0.413450731470952,0.162044176832499,-1.01387283887329,0.844678283369079,-0.465136189464578,0.205087137814616,-1.01388198696148,0.844680466221954,-0.457875702139687,0.198738082403938,-1.01387283887329,0.844678283369079
"AQI",39,-0.386943508695817,0.184763086192667,-0.886988244081991,0.812457385119506,-0.387121081419253,0.184930117195506,-0.886994542817619,0.812459080714181,-2.17424210351746,5.83358969783796,-0.886988244081992,0.812457385119506,-0.271459693712664,0.0909336680331864,-0.886994542817619,0.812459080714181,-0.362373683919577,0.162044158273277,-0.886988244081992,0.812457385119506,-0.362376239846642,0.162044176780008,-0.886994542817619,0.812459080714181,-0.407670394409524,0.205087137814616,-0.886988244081992,0.812457385119506,-0.4009358062007,0.198364378974885,-0.886994542817619,0.812459080714181
"AQI",40,-0.414236186797806,0.184763086192667,-0.950483101032272,0.829066581718851,-0.385271089212358,0.184940953293836,-0.882678486197606,0.811294995405869,-2.32760012222955,5.83358969783796,-0.950483101032272,0.829066581718851,-0.275361343327709,0.0944726709022739,-0.882678486197606,0.811294995405869,-0.387933353704924,0.162044158273277,-0.950483101032272,0.829066581718851,-0.360965771237625,0.162342523983932,-0.882678486197606,0.811294995405869,-0.43642502291804,0.205087137814616,-0.950483101032272,0.829066581718851,-0.406698396633651,0.206084425042538,-0.882678486197606,0.811294995405869
"AQI",41,-0.582058117682013,0.185777198448033,-1.33839453121904,0.909616069656414,-0.590910640797249,0.185948865704943,-1.35830468276263,0.91281648749665,-2.98563053355221,4.88800718301821,-1.33839453121903,0.909616069656414,-0.38614320112903,0.0794047892549859,-1.35830468276263,0.91281648749665,-0.597126106710443,0.195520287320728,-1.33839453121904,0.909616069656414,-0.606156172017675,0.195667625864017,-1.35830468276263,0.91281648749665,-0.55980572504104,0.171844002527984,-1.33839453121903,0.909616069656414,-0.57031905376516,0.173215070379087,-1.35830468276263,0.91281648749665
"AQI",42,-0.269177230700452,0.187805422958764,-0.61186497387408,0.729686451355588,-0.241520864093353,0.187979387996006,-0.547795817150466,0.708083944479854,-1.06950706799822,2.96482323159481,-0.61186497387408,0.729686451355588,-0.130182616913438,0.0546143687844237,-0.547795817150466,0.708083944479854,-0.356502355999408,0.329424803510535,-0.61186497387408,0.729686451355588,-0.319949263254315,0.329885443749775,-0.547795817150466,0.708083944479854,-0.200532575249667,0.104232066735755,-0.61186497387408,0.729686451355588,-0.192274852121338,0.119136790380806,-0.547795817150466,0.708083944479854
"AQI",43,-0.107174528256179,0.186791310703398,-0.237247821276682,0.593767730446982,-0.10745677238348,0.186960177056035,-0.237788565036374,0.593977455947217,-0.49170688237908,3.93175169427049,-0.237247821276682,0.593767730446982,-0.0621168849481835,0.0624742230959653,-0.237788565036374,0.593977455947217,-0.12292672059477,0.245734480891906,-0.237247821276682,0.593767730446982,-0.12319481246633,0.245734632941251,-0.237788565036373,0.593977455947217,-0.0921950404460775,0.138225645501697,-0.237247821276682,0.593767730446982,-0.0917443138786471,0.136282421400255,-0.237788565036373,0.593977455947217
"AQI",44,0.24334210661354,0.184763086192667,0.579335245036215,0.281181494138815,0.24070257071675,0.184930300762832,0.572941083593818,0.283342293085186,1.36734340250612,5.83358969783796,0.579335245036215,0.281181494138815,0.170478328748036,0.0927651769244147,0.572941083593817,0.283342293085186,0.227890567084353,0.162044158273277,0.579335245036215,0.281181494138815,0.225320219593352,0.162049222046257,0.572941083593817,0.283342293085186,0.256376887969897,0.205087137814616,0.579335245036215,0.281181494138815,0.251790110132115,0.202359666217262,0.572941083593817,0.283342293085186
"AQI",45,-0.280413203330836,0.184763086192667,-0.639151572475679,0.738637833678132,-0.28061048941213,0.184930117209994,-0.639315662233428,0.738691199219173,-1.57564652039011,5.83358969783796,-0.639151572475679,0.738637833678132,-0.197985370118209,0.0920589552867367,-0.639315662233428,0.738691199219173,-0.262607753398352,0.162044158273277,-0.639151572475679,0.738637833678132,-0.262673822264726,0.162044177178205,-0.639315662233428,0.738691199219173,-0.295433722573146,0.205087137814616,-0.639151572475679,0.738637833678132,-0.292416980578745,0.200819101324119,-0.639315662233428,0.738691199219173
"AQI",46,-0.0364927654175992,0.184763086192667,-0.0716846036910155,0.528573545443903,-0.0366377447857044,0.18493011720778,-0.0719833890858642,0.528692436428128,-0.205053464553928,5.83358969783796,-0.0716846036910154,0.528573545443903,-0.0258253051640642,0.0918842559402178,-0.0719833890858641,0.528692436428128,-0.0341755774256546,0.162044158273277,-0.0716846036910154,0.528573545443903,-0.0342958543012134,0.162044177117335,-0.0719833890858642,0.528692436428128,-0.0384475246038615,0.205087137814616,-0.0716846036910155,0.528573545443903,-0.0381430090217852,0.200438008950644,-0.0719833890858641,0.528692436428128
